 Store_Id,OPENDATE,date_super,conversion,st,county,STREETADDR,STRCITY,STRSTATE,ZIPCODE,type_store,LAT,LON,MONTH,DAY,YEAR
5358,10/27/2004,10/27/2004,0,42,41,100 SOUTH CONESTOGA DRIVE,Shippensburg,PA,17257,Supercenter,40.053308,-77.50622,10,27,2004
3255,8/15/2001,8/15/2001,0,17,19,505 SO. DUNLAP AVENUE,Savoy,IL,61874,Supercenter,40.061694,-88.25023,8,15,2001
3580,1/22/2003,1/22/2003,0,39,89,1315 NORTH 21ST STREET,Newark,OH,43055,Supercenter,40.079115,-82.40054,1,22,2003
2035,10/26/1993,7/18/2001,1,39,37,1501 WAGONER AVENUE,Greenville,OH,45331,Supercenter,40.094141,-84.63574,10,26,1993
1734,12/31/1991,7/20/2005,1,17,19,2610 NO PROSPECT AVE,Champaign,IL,61821,Supercenter,40.108631,-88.2733,12,31,1991
5403,1/27/2006,1/27/2006,0,17,19,100 S High Cross Rd,Urbana,IL,61802,Supercenter,40.121648,-88.17649,1,27,2006
2420,10/23/1996,10/23/1996,0,42,129,100 SARA WAY/ROSTRAVER SQUARE,Belle Vernon,PA,15012,Supercenter,40.140248,-79.84251,10,23,1996
2611,10/27/1999,10/27/1999,1,42,129,900 SUMMIT RIDGE PLAZA,Mt. Pleasant,PA,15666,Supercenter,40.150143,-79.52492,10,27,1999
3765,1/27/2006,1/27/2006,0,39,109,1300 E Ash St,Piqua,OH,45356,Supercenter,40.156514,-84.24213,1,27,2006
3501,10/27/2004,10/27/2004,0,42,11,100 CROSSINGS BLVD,Morgantown,PA,19520,Supercenter,40.157078,-75.80669,10,27,2004
5370,1/31/2006,1/31/2006,0,8,13,2514 Main St,Longmont,CO,80504,Supercenter,40.160138,-105.01772,1,31,2006
3208,4/18/2001,4/18/2001,0,49,49,660 SOUTH 1750 WEST,Springville,UT,84663,Supercenter,40.168205,-111.59577,4,18,2001
1739,8/4/1992,3/1/2000,1,42,125,30 TRINITY POINT DR,Washington,PA,15301,Supercenter,40.170663,-80.25185,8,4,1992
1480,10/1/1991,5/25/2005,1,18,135,950 EAST GREENVILLE PIKE,Winchester,IN,47394,Supercenter,40.173141,-84.97922,10,1,1991
2725,1/26/2000,1/26/2000,1,39,41,8659 COLUMBUS PIKE,Columbus,OH,43035,Supercenter,40.173636,-82.99675,1,26,2000
2340,7/21/1999,7/21/1999,0,42,71,890 EAST MAIN STREET,Ephrata,PA,17522,Supercenter,40.174994,-76.17619,7,21,1999
2491,8/28/1996,8/28/1996,0,17,183,4101 N VERMILION SUITE A,Danville,IL,61834,Supercenter,40.175463,-87.6124,8,28,1996
189,7/1/1977,3/1/1993,1,29,1,2206 NORTH BALTIMORE,Kirksville,MO,63501,Supercenter,40.183335,-92.58341,7,1,1977
2574,8/14/2002,8/14/2002,0,42,41,60 NOBLE BLVD,Carlisle,PA,17013,Supercenter,40.203458,-77.19987,8,14,2002
1665,6/4/1991,3/1/2002,1,18,35,4801 W CLARA LANE,Muncie,IN,47304,Supercenter,40.215398,-85.43636,6,4,1991
790,7/16/1985,3/1/1995,1,31,145,1902 WEST B,McCook,NE,69001,Supercenter,40.225039,-100.63052,7,16,1985
5033,1/22/2003,1/22/2003,0,8,87,1300 NORTH BARLOW ROAD,Fort Morgan,CO,80701,Supercenter,40.226357,-103.80625,1,22,2003
1886,11/2/1992,5/12/2004,1,42,41,6520 CARLISLE PIKE/SUITE 550,Mechanicsburg,PA,17050,Supercenter,40.249543,-77.002296,11,2,1992
2784,1/26/2000,1/26/2000,1,31,67,3620 NORTH 6TH STREET,Beatrice,NE,68310,Supercenter,40.264193,-96.74604,1,26,2000
1591,11/5/1991,7/2/2003,1,42,43,6535 GRAYSON ROAD,Harrisburg,PA,17111,Supercenter,40.264389,-76.80298,11,5,1991
834,11/12/1985,10/27/2004,1,29,81,810 SO. 37TH ST.,Bethany,MO,64424,Supercenter,40.266201,-94.0304,11,12,1985
1937,11/25/1992,5/25/2005,1,39,31,23605 C.R. 202,Coshocton,OH,43812,Supercenter,40.270198,-81.86761,11,25,1992
1768,3/3/1992,3/14/2001,1,49,49,1355 S SANDHILL RD,Orem,UT,84058,Supercenter,40.278086,-111.71067,3,3,1992
1331,4/3/1989,6/20/2001,1,39,149,2400 W MICHIGAN ST,Sidney,OH,45365,Supercenter,40.284855,-84.15974,4,3,1989
1935,3/2/1993,10/27/2004,1,42,21,150 TOWN CENTRE DRIVE,Johnstown,PA,15904,Supercenter,40.289442,-78.86612,3,2,1993
854,1/21/1986,10/30/2002,1,18,23,2460 EAST WABASH,Frankfort,IN,46041,Supercenter,40.290615,-86.5028,1,21,1986
2059,10/26/1993,4/13/2005,1,42,129,2200 GREENGATE CENTRE BLVD,Greensburg,PA,15601,Supercenter,40.298765,-79.54126,10,26,1993
2502,1/21/2004,1/21/2004,0,42,129,100 COLONY LANE,Latrobe,PA,15650,Supercenter,40.299646,-79.38845,1,21,2004
2888,3/14/2001,3/14/2001,0,42,75,100 NO LONDONDERRY SQUARE,Palmyra,PA,17078,Supercenter,40.304156,-76.5912,3,14,2001
5270,8/25/2004,8/25/2004,0,49,49,585 NORTH STATE STREET,Lindon,UT,84042,Supercenter,40.338552,-111.7162,8,25,2004
801,10/8/1985,3/1/2000,1,29,147,1605 S MAIN ST,Maryville,MO,64468,Supercenter,40.341716,-94.87498,10,8,1985
2023,1/4/1994,3/1/1997,1,42,75,1355 EAST LEHMAN STREET,Lebanon,PA,17046,Supercenter,40.358015,-76.42501,1,4,1994
1264,11/17/1988,10/30/2002,1,39,91,2281 SOUTH MAIN ST.,Bellefontaine,OH,43311,Supercenter,40.365923,-83.75816,11,17,1988
2281,1/31/1995,8/20/2003,1,42,3,2351 CENTURY DRIVE,West Mifflin,PA,15122,Supercenter,40.366177,-79.89418,1,31,1995
2193,8/14/2002,8/14/2002,0,39,81,100 MALL DRIVE,Steubenville,OH,43952,Supercenter,40.371185,-80.63426,8,14,2002
5239,10/26/2005,10/26/2005,0,42,11,567 ROUTE 100 NORTH,Boyertown,PA,19505,Supercenter,40.375925,-75.62617,10,26,2005
2588,1/27/1999,1/27/1999,1,42,3,100 WALMART DRIVE,North Versailles,PA,15137,Supercenter,40.380219,-79.81017,1,27,1999
953,8/12/1986,4/17/2002,1,8,69,1325 NORTH DENVER AVE,Loveland,CO,80537,Supercenter,40.383636,-105.10349,8,12,1986
2149,8/31/1994,8/17/2005,1,39,83,1575 COSHOCTON AVENUE,Mt. Vernon,OH,43050,Supercenter,40.385636,-82.48254,8,31,1994
2511,1/29/1997,5/19/2004,1,49,49,949 WEST GRASSLAND DRIVE,American Fork,UT,84003,Supercenter,40.394235,-111.79449,1,29,1997
2614,10/13/1999,10/13/1999,0,42,11,5370 ALLENTOWN PIKE,Reading,PA,19560,Supercenter,40.407243,-75.91163,10,13,1999
5051,5/21/2003,5/21/2003,0,8,123,920 47TH AVENUE,Greeley,CO,80634,Supercenter,40.407853,-104.75498,5,21,2003
1431,1/31/1990,7/21/2004,1,19,111,300 NO. PARK DRIVE,Keokuk,IA,52632,Supercenter,40.409641,-91.40001,1,31,1990
3228,9/17/2003,9/17/2003,0,42,129,6700 HOLLYWOOD BLVD,Delmont,PA,15626,Supercenter,40.409992,-79.57266,9,17,2003
1547,1/30/1991,3/1/2000,1,18,157,4205 COMMERCE DRIVE,Lafayette,IN,47905,Supercenter,40.41836,-86.81847,1,30,1991
980,11/18/1986,3/1/1994,1,8,123,3103 23RD AVENUE,Greeley,CO,80631,Supercenter,40.421845,-104.69175,11,18,1986
5356,1/21/2004,1/21/2004,0,42,63,300 RESORT PLAZA DRIVE,Blairsville,PA,15717,Supercenter,40.446361,-79.24611,1,21,2004
2300,10/29/1996,8/29/2001,1,42,3,250 SUMMIT PARK DR,Pittsburgh,PA,15275,Supercenter,40.44952,-80.179475,10,29,1996
197,7/1/1977,8/27/2003,1,17,109,1730 E JACKSON ROAD,Macomb,IL,61455,Supercenter,40.456986,-90.6681,7,1,1977
2339,4/24/1996,8/10/2005,1,18,157,2801 NORTHWESTERN AVE,West Lafayette,IN,47906,Supercenter,40.461012,-86.93664,4,24,1996
2115,8/31/1994,3/1/1999,1,39,157,231 BLUEBELL DR N.W.,New Philadelphia,OH,44663,Supercenter,40.477187,-81.44439,8,31,1994
3459,9/18/2002,9/18/2002,0,17,113,2225 WEST MARKET ST.,Bloomington,IL,61701,Supercenter,40.477286,-88.99592,9,18,2002
5470,1/31/2006,1/31/2006,0,42,61,6716 Town Center Blvd,Huntingdon,PA,16652,Supercenter,40.498403,-77.99417,1,31,2006
2663,1/27/1999,1/27/1999,1,42,21,300 WALMART DRIVE,Ebensburg,PA,15931,Supercenter,40.498793,-78.74591,1,27,1999
1962,8/31/1993,3/1/2000,1,18,67,1920 E. MARKLAND AVE,Kokomo,IN,46901,Supercenter,40.501576,-86.14677,8,31,1993
2049,9/28/1993,4/10/2002,1,42,13,2600 PLANK ROAD COMMONS,Altoona,PA,16602,Supercenter,40.50217,-78.39121,9,28,1993
1572,12/3/1990,3/1/2004,1,49,47,1851 WEST HWY 40,Vernal,UT,84078,Supercenter,40.514262,-109.54223,12,3,1990
1125,11/17/1987,3/1/1998,1,17,113,300 NORTH GREENBRIAR DRIVE,Normal,IL,61761,Supercenter,40.515485,-88.98629,11,17,1987
1724,11/5/1991,10/30/2002,1,39,75,1640 SOUTH WASHINGTON STREET,Millersburg,OH,44654,Supercenter,40.542339,-81.87856,11,5,1991
1433,1/31/1990,5/11/2005,1,39,107,1950 HAVEMANN ROAD,Celina,OH,45822,Supercenter,40.542778,-84.58232,1,31,1990
1440,5/30/1990,3/1/2000,1,49,45,99 WEST 1280 NORTH,Tooele,UT,84074,Supercenter,40.560528,-112.29455,5,30,1990
2307,6/28/1995,1/27/2006,1,49,35,11327 SO JORDAN GATEWAY ROAD,Sandy,UT,84095,Supercenter,40.561598,-111.96088,6,28,1995
603,10/8/1985,4/14/2004,1,17,179,3320 VETERANS DRIVE,Pekin,IL,61554,Supercenter,40.567088,-89.63382,10,8,1985
3300,4/13/2005,4/13/2005,0,39,11,1257 BELLEFONTAINE STREET,Wapakoneta,OH,45895,Supercenter,40.56914,-84.17288,4,13,2005
2641,7/18/2001,7/18/2001,0,42,77,1091 MILLCREEK ROAD,Allentown,PA,18106,Supercenter,40.569288,-75.58893,7,18,2001
1294,4/3/1989,3/1/1997,1,18,53,3240 SOUTHWESTERN,Marion,IN,46952,Supercenter,40.58119,-85.66324,4,3,1989
1460,5/30/1990,3/23/2005,1,31,1,3803 OSBORNE DRIVE WEST,Hastings,NE,68901,Supercenter,40.589299,-98.38131,5,30,1990
1750,10/1/1991,8/18/2004,1,39,101,1546 MARION MT. GILEAD ROAD,Marion,OH,43302,Supercenter,40.589747,-83.12173,10,1,1991
1607,7/2/1991,3/1/1997,1,42,87,10180 US HWY 522 SOUTH,Lewiston,PA,17044,Supercenter,40.595359,-77.5774,7,2,1991
2729,10/24/2001,10/24/2001,1,8,69,1250 EAST MAGNOLIA ST,Fort Collins (N),CO,80524,Supercenter,40.606962,-105.05106,10,24,2001
3838,1/31/2006,1/31/2006,0,42,3,2010 Village Center Dr,Tarentum,PA,15084,Supercenter,40.61357,-79.78095,1,31,2006
5157,10/27/2004,10/27/2004,0,17,179,155 EAST COURTLAND STREET,Morton,IL,61550,Supercenter,40.613788,-89.46031,10,27,2004
2318,6/21/1995,6/21/1995,1,42,63,3100 OAKLAND AVE,Indiana,PA,15701,Supercenter,40.626307,-79.16146,6,21,1995
3232,1/23/2002,1/23/2002,0,49,35,7671 SOUTH 3800 WEST,West Jordan,UT,84084,Supercenter,40.627668,-111.97566,1,23,2002
924,3/11/1986,3/1/1995,1,8,75,1510 WEST MAIN,Sterling,CO,80751,Supercenter,40.633845,-103.21574,3,11,1986
1707,6/4/1991,3/1/1998,1,39,29,16280 DRESDEN AVE,East Liverpool,OH,43920,Supercenter,40.641545,-80.57469,6,4,1991
5355,5/18/2005,5/18/2005,0,39,65,15603 STATE ROAD 67,Kenton,OH,43326,Supercenter,40.642266,-83.60577,5,18,2005
5233,7/21/2004,7/21/2004,0,49,35,5675 WEST 6200 SOUTH,West Valley City (S),UT,84118,Supercenter,40.650496,-111.99591,7,21,2004
1686,10/1/1991,8/24/2005,1,49,35,5469 SOUTH REDWOOD ROAD,Murray,UT,84123,Supercenter,40.659514,-111.92226,10,1,1991
5350,7/21/2004,7/21/2004,0,49,35,4627 SOUTH 900 EAST,Midvale (N),UT,84117,Supercenter,40.662797,-111.83797,7,21,2004
1883,8/4/1992,5/14/2003,1,42,7,PA. RT.18 WAL-MART PLAZA SHPG.,Monaca,PA,15061,Supercenter,40.677132,-80.28881,8,4,1992
2252,11/1/1995,5/11/2005,1,42,95,3722 EASTON NAZARETH ROAD,Easton,PA,18045,Supercenter,40.681531,-75.26722,11,1,1995
1028,5/12/1987,3/1/1998,1,17,179,401 RIVER ROAD,East Peoria,IL,61611,Supercenter,40.683387,-89.54493,5,12,1987
3568,10/16/2002,10/16/2002,0,49,35,3180 SOUTH 5600 WEST,West Valley City,UT,84120,Supercenter,40.688246,-111.99899,10,16,2002
1421,1/31/1990,10/27/2004,1,17,179,1980 FREEDOM PARKWAY,Washington,IL,61571,Supercenter,40.701037,-89.44294,1,31,1990
598,10/16/1984,3/1/1995,1,31,19,5411 N. SECOND AVENUE,Kearney,NE,68847,Supercenter,40.709895,-99.05499,10,16,1984
3589,8/25/2004,8/25/2004,0,49,35,350 WEST HOPE AVENUE,Salt Lake City (C),UT,84115,Supercenter,40.718113,-111.88938,8,25,2004
2535,4/18/2001,4/18/2001,0,42,107,500 TERRY RICH BLVD,Saint Clair,PA,17970,Supercenter,40.718586,-76.19111,4,18,2001
3206,8/14/2002,8/14/2002,0,39,3,2400 HARDING HIGHWAY,Lima,OH,45804,Supercenter,40.72255,-84.08979,8,14,2002
2819,1/26/2000,1/26/2000,1,18,179,2100 NORTH MAIN STREET,Bluffton,IN,46714,Supercenter,40.728816,-85.16565,1,26,2000
3278,3/19/2003,3/19/2003,0,31,109,8700 ANDERMATT DRIVE,Lincoln,NE,68526,Supercenter,40.740833,-96.59122,3,19,2003
3223,7/17/2002,7/17/2002,0,42,7,100 CHIPPEWA TOWN CENTRE,Chippewa,PA,15010,Supercenter,40.763899,-80.33572,7,17,2002
3460,8/20/2003,8/20/2003,0,17,143,8915 NORTH ALLEN ROAD,Peoria,IL,61615,Supercenter,40.764368,-89.6448,8,20,2003
1539,12/3/1990,3/1/2004,1,39,139,359 N. LEXINGTON SPRINGMILL RD,Mansfield,OH,44906,Supercenter,40.766056,-82.56749,12,3,1990
5471,1/31/2006,1/31/2006,0,39,139,2485 Possum Run Rd,Mansfield,OH,44903,Supercenter,40.766589,-82.51869,1,31,2006
2771,3/15/2000,3/15/2000,1,18,181,1088 WEST BROADWAY,Monticello,IN,47960,Supercenter,40.777036,-86.75982,3,15,2000
637,2/5/1985,3/17/2004,1,31,47,200 FRONTIER STREET,Lexington,NE,68850,Supercenter,40.786048,-99.7424,2,5,1985
2481,9/10/1997,9/10/1997,1,42,97,3300 ROUTE 61 SOUTH,Shamokin,PA,17866,Supercenter,40.791328,-76.56393,9,10,1997
2230,9/19/1995,9/7/2005,1,42,27,373 BENNER PIKE,State College,PA,16801,Supercenter,40.792011,-77.84993,9,19,1995
1812,8/4/1992,3/1/1999,1,39,169,3883 BURBANK ROAD,Wooster,OH,44691,Supercenter,40.800086,-81.95726,8,4,1992
1640,1/30/1991,5/22/2002,1,42,27,1665 NORTH ATHERTON PLACE,State College,PA,16803,Supercenter,40.802661,-77.89936,1,30,1991
2914,7/19/2000,7/19/2000,1,39,151,1 MASSILLON MARKET PLACE DR,Massillon,OH,44646,Supercenter,40.805131,-81.50101,7,19,2000
5410,4/13/2005,4/13/2005,0,39,151,4004 TUSCARAWAS STREET WEST,Canton (C),OH,44708,Supercenter,40.810931,-81.42142,4,13,2005
2613,1/26/1998,1/26/1998,1,39,33,1875 EAST MANSFIELD,Bucyrus,OH,44820,Supercenter,40.815179,-82.97091,1,26,1998
5285,10/27/2004,10/27/2004,0,39,151,3200 ATLANTIC BLVD NE,Canton(NE),OH,44705,Supercenter,40.821858,-81.34253,10,27,2004
797,9/10/1985,3/1/1997,1,19,57,324 WEST AGENCY ROAD,Burlington,IA,52655,Supercenter,40.830534,-91.17849,9,10,1985
1647,4/2/1991,10/26/2005,1,18,1,1700 SO. 13TH ST.,Decatur,IN,46733,Supercenter,40.831351,-84.93704,4,2,1991
1943,4/30/1993,3/1/2002,1,31,109,4700 N 27TH STREET,Lincoln (N),NE,68521,Supercenter,40.855645,-96.71298,4,30,1993
350,10/30/1984,4/13/2005,1,31,185,101 EAST DAVID DRIVE,York,NE,68467,Supercenter,40.865237,-97.58884,10,30,1984
1333,8/1/1989,10/26/2005,1,39,161,301 TOWN CENTER BLVD,Van Wert,OH,45891,Supercenter,40.874092,-84.57871,8,1,1989
1885,9/30/1992,10/30/2002,1,42,19,400 BUTLER COMMONS,Butler,PA,16001,Supercenter,40.877664,-79.9113,9,30,1992
2402,11/1/1995,8/17/2005,1,32,7,2944 MOUNTAIN CITY HWY,Elko,NV,89801,Supercenter,40.883028,-115.75016,11,1,1995
2910,3/19/2003,3/19/2003,0,39,29,2875 EAST STATE STREET,Salem,OH,44460,Supercenter,40.898658,-80.86094,3,19,2003
885,4/1/1986,4/13/2005,1,31,159,1326 280TH ROAD,Seward,NE,68434,Supercenter,40.909197,-97.11206,4,1,1986
1326,6/1/1989,7/20/2005,1,31,79,2250 NO. DIERS AVE,Grand Island,NE,68803,Supercenter,40.916866,-98.38749,6,1,1989
2541,10/29/1997,10/29/1997,1,39,151,2700 WEST STATE STREET,Alliance,OH,44601,Supercenter,40.917908,-81.11641,10,29,1997
3395,7/20/2005,7/20/2005,0,31,79,3501 SOUTH LOCUST STREET,Grand Island,NE,68801,Supercenter,40.922826,-98.33087,7,20,2005
2664,6/19/2002,6/19/2002,0,42,65,21920 ROUTE 119,Punxsutawney,PA,15767,Supercenter,40.954059,-78.97017,6,19,2002
2255,3/15/1995,3/15/1995,1,42,79,87 AIRPORT RD,Hazelton,PA,18201,Supercenter,40.958434,-75.98519,3,15,1995
784,4/30/1985,3/17/2004,1,19,87,1045 NO. GRAND AVENUE,Mt. Pleasant,IA,52641,Supercenter,40.974026,-91.57195,4,30,1985
2287,12/28/1995,12/28/1995,1,42,73,2501 WEST STATE STREET,New Castle,PA,16101,Supercenter,40.992023,-80.32747,12,28,1995
1794,8/4/1992,10/27/2004,1,42,37,100 LUNGER DRIVE,Bloomsburg,PA,17815,Supercenter,41.013364,-76.43982,8,4,1992
2542,5/21/1997,5/21/1997,1,39,137,1720 NORTH PERRY STREET,Ottawa,OH,45875,Supercenter,41.020852,-84.04649,5,21,1997
1285,4/3/1989,1/22/2003,1,19,179,1940 VENTURE DRIVE,Ottumwa,IA,52501,Supercenter,41.023872,-92.41741,4,3,1989
2129,1/25/1995,1/25/1995,1,42,33,100 SUPERCENTER DRIVE,Clearfield,PA,16830,Supercenter,41.026239,-78.43838,1,25,1995
1718,7/2/1991,5/23/2001,1,39,63,2500 TIFFIN AVENUE,Findlay,OH,45840,Supercenter,41.037325,-83.64576,7,2,1991
2966,10/27/2004,10/27/2004,0,39,103,222 SMOKERISE DRIVE,Wadsworth,OH,44281,Supercenter,41.037664,-81.73368,10,27,2004
2368,1/29/1997,1/29/1997,0,42,89,355 LINCOLN AVE,East Stroudsburg,PA,18301,Supercenter,41.052199,-75.15936,1,29,1997
1804,9/1/1992,3/1/2000,1,18,3,1710 APPLE GLEN BLVD,Fort Wayne,IN,46804,Supercenter,41.054247,-85.23878,9,1,1992
1435,1/31/1990,4/13/2005,1,19,175,806 LAUREL ST.,Creston,IA,50801,Supercenter,41.070905,-94.38448,1,31,1990
1699,10/1/1991,6/18/2003,1,49,11,745 WEST HILL FIELD ROAD,Layton,UT,84041,Supercenter,41.07221,-111.97625,10,1,1991
2528,10/14/1998,10/14/1998,1,42,35,167 HOGAN BLVD.,Lock Haven,PA,17751,Supercenter,41.108454,-77.49516,10,14,1998
2847,1/24/2001,1/24/2001,1,31,153,10504 SOUTH 15TH STREET,Bellevue,NE,68123,Supercenter,41.117337,-95.95126,1,24,2001
2365,1/26/2000,1/26/2000,1,42,89,500 ROUTE 940,Mount Pocono,PA,18344,Supercenter,41.118465,-75.35501,1,26,2000
5234,1/21/2004,1/21/2004,0,49,11,1632 NORTH 2000 WEST,Clinton,UT,84015,Supercenter,41.126476,-112.04427,1,21,2004
1585,12/31/1990,3/1/2000,1,31,111,1401 SOUTH DEWEY ST.,North Platte,NE,69101,Supercenter,41.129363,-100.77502,12,31,1990
5025,7/16/2003,7/16/2003,0,18,3,10420 MAYSVILLE ROAD,Fort Wayne,IN,46835,Supercenter,41.138599,-85.05941,7,16,2003
1419,1/31/1990,3/1/2000,1,18,3,5311 COLDWATER RD,Fort Wayne,IN,46825,Supercenter,41.150677,-85.12181,1,31,1990
5170,1/21/2004,1/21/2004,0,31,33,3001 SILVERBERG DRIVE,Sidney,NE,69162,Supercenter,41.162214,-103.01949,1,21,2004
1708,6/4/1991,9/18/2002,1,49,57,4848 SO. 900 WEST ST,Riverdale,UT,84405,Supercenter,41.165551,-111.9675,6,4,1991
1425,1/31/1990,3/1/1997,1,18,183,402 WEST PLAZA DRIVE,Columbia City,IN,46725,Supercenter,41.166034,-85.48313,1,31,1990
2540,10/15/1997,10/15/1997,1,42,31,PERKINS RD/RURAL RT 3 BOX 181,Clarion,PA,16214,Supercenter,41.199396,-79.37196,10,15,1997
5361,8/25/2004,8/25/2004,0,31,55,"12850 ""L"" STREET",Omaha      (Avaya),NE,68137,Supercenter,41.204631,-96.12108,8,25,2004
1568,11/5/1991,10/26/2005,1,42,85,1275 NO. HERMITAGE ROAD,Hermitage,PA,16148,Supercenter,41.232543,-80.45797,11,5,1991
1412,4/2/1990,3/1/2000,1,56,1,4308 GRAND AVENUE,Laramie,WY,82070,Supercenter,41.232815,-105.75364,4,2,1990
1623,2/4/1992,3/17/2004,1,42,79,2150 WILKES BARRE TWNSP MKTPL,Wilkes-Barre,PA,18702,Supercenter,41.236331,-75.87254,2,4,1992
1986,9/28/1993,8/17/2005,1,39,77,340 WEST WIND DRIVE,Norwalk,OH,44857,Supercenter,41.236357,-82.60185,9,28,1993
3267,4/18/2001,4/18/2001,0,31,55,18201 WRIGHT ST.,Omaha (W),NE,68130,Supercenter,41.240036,-96.18017,4,18,2001
633,10/23/1984,3/1/1995,1,17,73,730 TENNEY ST,Kewanee,IL,61443,Supercenter,41.247536,-89.92848,10,23,1984
1965,10/26/1993,3/1/1999,1,19,155,3201 MANAWA DR,Council Bluffs,IA,51503,Supercenter,41.2544,-95.79062,10,26,1993
1456,8/1/1990,4/17/2002,1,56,41,125 NORTH 2ND STREET,Evanston,WY,82930,Supercenter,41.267546,-110.90607,8,1,1990
2921,2/28/2001,2/28/2001,1,49,57,534 HARRISVILLE ROAD,Ogden,UT,84404,Supercenter,41.270319,-112.01932,2,28,2001
1315,12/30/1989,7/20/2005,1,56,21,2032 DELL RANGE BLVD,Cheyenne,WY,82009,Supercenter,41.275932,-104.88279,12,30,1989
1304,11/27/1990,3/1/2002,1,18,85,2501 WALTON BLVD,Warsaw,IN,46582,Supercenter,41.281518,-85.81927,11,27,1990
1393,10/31/1989,3/17/2004,1,19,123,2203 AVENUE A WEST,Oskaloosa,IA,52577,Supercenter,41.281669,-92.65534,10,31,1989
5141,9/14/2005,9/14/2005,0,31,55,16960 WEST MAPLE ROAD,Omaha (NW),NE,68116,Supercenter,41.294069,-96.15352,9,14,2005
2935,8/16/2000,8/16/2000,1,19,125,814 WEST BELL AVENUE,Knoxville,IA,50138,Supercenter,41.307595,-93.10226,8,16,2000
2064,1/4/1994,1/27/2006,1,42,103,220 ROUTE 6 & 209,Milford,PA,18337,Supercenter,41.320904,-74.88565,1,4,1994
2597,7/21/1999,7/21/1999,1,42,121,R.R.1 BOX 750(WALMART PLAZA),Cranberry,PA,16319,Supercenter,41.321298,-79.6478,7,21,1999
2637,10/11/2000,10/11/2000,1,36,71,288 LARKIN,Monroe,NY,10950,Supercenter,41.323547,-74.19531,10,11,2000
1978,10/26/1993,4/21/2004,1,18,99,2505 NORTH OAK ROAD,Plymouth,IN,46563,Supercenter,41.347159,-86.32023,10,26,1993
1637,4/2/1991,1/28/2004,1,31,55,6304 NORTH 99TH STREET,Omaha,NE,68122,Supercenter,41.348081,-96.04609,4,2,1991
1570,1/30/1991,3/1/1999,1,18,33,505 TOURING DRIVE,Auburn,IN,46706,Supercenter,41.352638,-85.04792,1,30,1991
1429,1/31/1990,4/20/2005,1,39,143,2052 STATE ROUTE 53,Fremont,OH,43420,Supercenter,41.35307,-83.11217,1,31,1990
1491,8/1/1990,3/1/2000,1,19,181,1500 NORTH JEFFERSON,Indianola,IA,50125,Supercenter,41.354068,-93.57506,8,1,1990
844,9/2/1986,3/1/1998,1,17,63,333 EAST ROUTE 6,Morris,IL,60450,Supercenter,41.370642,-88.40749,9,2,1986
636,3/5/1985,10/16/2002,1,17,11,2111 CLAUDE BAILEY PKWY,Princeton,IL,61356,Supercenter,41.372528,-89.44315,3,5,1985
1416,1/31/1990,5/15/2002,1,39,69,1815 SCOTT ST.,Napoleon,OH,43545,Supercenter,41.388278,-84.12511,1,31,1990
2674,10/13/1999,10/13/1999,0,42,85,45 WILLIAMSON ROAD,Greenville,PA,16125,Supercenter,41.403462,-80.37424,10,13,1999
3394,4/13/2005,4/13/2005,0,19,29,1905 EAST 7TH STREET,Atlantic,IA,50022,Supercenter,41.410484,-95.00852,4,13,2005
559,7/1/1983,3/1/1997,1,19,139,3003 NORTH HWY 61,Muscatine,IA,52761,Supercenter,41.413372,-91.00612,7,1,1983
1628,1/30/1991,7/2/2003,1,39,43,5500 MILAN ROAD,Sandusky,OH,44870,Supercenter,41.42646,-82.71083,1,30,1991
776,6/4/1985,3/1/1996,1,31,53,3010 E  23RD AVE N,Fremont,NE,68025,Supercenter,41.434796,-96.48869,6,4,1985
1792,9/1/1992,10/13/2004,1,42,47,1102 MILLION DOLLAR HWY,St. Marys,PA,15857,Supercenter,41.4376,-78.54272,9,1,1992
774,4/30/1985,4/13/2005,1,31,141,818 EAST 23RD ST.,Columbus,NE,68601,Supercenter,41.437838,-97.37192,4,30,1985
1959,3/2/1993,4/24/2002,1,36,71,470 ROUTE 211 EAST,Wallkill,NY,10940,Supercenter,41.449364,-74.43951,3,2,1993
1388,12/30/1989,8/25/2004,1,18,113,2501 E. NORTH ST.,Kendallville,IN,46755,Supercenter,41.449897,-85.26765,12,30,1989
1884,1/10/1997,1/10/1997,0,42,69,900 COMMERCE BLVD,Dickson City,PA,18519,Supercenter,41.46213,-75.62478,1,10,1997
5387,5/18/2005,5/18/2005,0,39,55,15050 SOUTH SPRINGDALE AVE,Middlefield,OH,44062,Supercenter,41.462346,-81.03666,5,18,2005
1479,9/4/1990,3/1/1996,1,18,127,2400 MORTHLAND DR,Valparaiso,IN,46383,Supercenter,41.47339,-87.03165,9,4,1990
1618,9/11/1991,4/21/2004,1,18,89,2936 EAST 79TH AVENUE,Merrillville,IN,46410,Supercenter,41.487369,-87.34024,9,11,1991
2231,4/24/1996,4/24/1996,1,17,161,3930 44TH AVENUE DRIVE,Moline,IL,61265,Supercenter,41.490333,-90.50006,4,24,1996
3454,5/15/2002,5/15/2002,0,49,3,1200 SOUTH COMMERCE WAY,Brigham City,UT,84302,Supercenter,41.508605,-112.04736,5,15,2002
2104,8/31/1994,11/2/2005,1,36,71,"1201 UNION AVE, ROUTE 300",Newburgh,NY,12550,Supercenter,41.521593,-74.04072,8,31,1994
